CNPJ	DATA_REF	CS_ALVO
23059142000120	2016-12	0
10862341000120	2016-07	0
17348073000171	2016-09	0
10420902000130	2017-04	1
24990328000160	2017-05	0
24890425000181	2016-08	0
7726660000101	2016-07	0
23247472000149	2017-04	0
23068153000176	2017-04	0
11665355000116	2017-04	0
4761840000128	2017-03	0
87824108000187	2016-11	0
24986107000119	2016-10	0
10578751000143	2017-01	0
20392450000184	2017-02	0
7461904000163	2016-11	0
2940519000185	2017-05	1
18101161000137	2017-02	0
25194944000178	2017-05	0
12872587000108	2016-12	0
18200645000133	2017-01	0
13146934000188	2016-07	0
17952822000175	2016-09	0
17704414000102	2016-07	0
2728956000130	2017-04	0
21304264000109	2016-09	1
8846326000146	2016-09	0
17246748000171	2017-02	0
26037581000120	2017-06	0
4887526000196	2017-02	0
19190754000180	2016-11	1
7543789000176	2016-08	1
22674275000143	2017-01	0
5355369000130	2017-04	0
19121386000118	2017-04	0
10821913000122	2017-03	0
14982541000177	2016-12	0
69316263000100	2016-10	0
25326221000185	2017-03	0
14092244000156	2017-03	0
882467000102	2016-11	0
3160170000121	2016-07	0
55514830000129	2017-04	0
61736765000189	2016-09	0
4189897000102	2016-08	0
74909904000170	2016-08	0
7194127000138	2017-05	0
3315093000131	2016-10	1
19818856000105	2016-07	0
3521027000118	2016-12	0
1441321000194	2016-09	1
23281679000130	2016-10	0
7755117000124	2017-02	1
22716491000104	2017-01	0
19086710000104	2016-10	0
2680567000181	2016-12	0
43223007000185	2017-02	0
10407924000160	2017-06	0
18863933000178	2017-01	0
13637893000122	2017-02	0
12691707000251	2017-06	0
21053225000186	2017-04	0
76533330000104	2017-06	0
23416655000140	2016-08	0
75270470000174	2017-02	1
16291122000114	2017-04	0
10201562000157	2016-12	0
11821478000107	2017-04	0
59925412000185	2016-08	0
26755441000197	2017-05	0
13559230000137	2016-10	0
26696483000102	2017-05	0
13106004000109	2016-09	0
3818394000188	2016-09	0
21813122000177	2017-01	0
23718252000156	2017-05	0
319470000112	2017-04	1
26309903000142	2016-10	0
3555139000190	2017-04	0
10774728000124	2016-11	0
3231681000197	2016-10	0
52540200000130	2017-02	1
19154453000109	2017-03	0
967980000104	2017-03	0
22913854000100	2017-03	0
3716886000162	2016-09	1
10798368000109	2016-07	0
19793832000130	2017-03	0
16876296000149	2016-07	0
2887234000128	2016-09	0
22930460000151	2017-01	1
24193766000106	2016-09	0
15534997000137	2017-01	0
2819735000177	2016-07	0
9178353000150	2017-05	0
12272971000170	2017-05	0
9100982000168	2016-07	0
16728532000180	2017-05	1
93936078000101	2016-09	0
3227404000100	2017-04	0
7158329000124	2017-05	0
21095157000118	2017-02	0
9606386000154	2017-05	0
12388489000108	2017-03	0
251502000195	2017-01	0
1604343000128	2016-08	0
18044937000124	2016-10	0
2659253000105	2016-08	0
26288653000101	2017-05	1
7741558000177	2016-09	0
23890083000137	2016-10	0
18808755000182	2016-09	0
20693168000137	2016-10	0
9416415000115	2017-01	0
13047085000105	2017-05	0
22861947000120	2017-04	0
6316656000102	2017-01	1
20784407000164	2016-08	0
15428385000160	2017-02	0
14152449000180	2016-08	0
71100432000112	2016-08	0
4318664000154	2016-09	0
8884086000174	2016-10	1
25255220000197	2017-01	0
22949593000170	2016-08	0
5006113000118	2017-06	1
3168984000102	2017-01	0
14324510000129	2016-07	0
19525389000117	2016-09	0
10669153000180	2016-12	1
71413835000111	2017-03	0
26881293000157	2016-08	0
19949915000176	2016-09	0
20983558000141	2017-02	1
27319232000163	2016-11	1
96238365000128	2016-08	0
27226334000134	2017-01	0
35229707000159	2017-01	0
17271292000108	2017-03	0
22829924000138	2017-04	0
21487515000138	2017-03	0
7534463000182	2017-01	0
3881735000160	2016-07	1
4018797000105	2016-09	0
21168576000132	2017-01	0
7545030000122	2016-09	0
7709615000130	2017-03	0
927902000178	2017-05	0
290450000166	2017-02	0
15000170000143	2017-04	0
50753201000138	2017-01	0
19855927000131	2016-10	1
67332619000174	2017-01	0
6960193000109	2016-09	0
10497589000139	2016-08	0
12529077000132	2016-09	0
3035836000110	2017-01	1
14313692000132	2017-01	0
49187917000136	2017-04	0
5137978000113	2017-03	0
13384647000106	2016-11	0
19904810000109	2017-04	0
5258846000140	2016-12	0
12907337000166	2016-11	0
13070942000198	2017-04	0
7162115000121	2017-01	0
16896561000150	2016-08	0
19332732000107	2016-07	0
26789641000160	2016-07	1
13486472000148	2017-01	0
8625322000138	2017-03	0
43597715000186	2017-03	0
12232083000123	2017-03	0
21270713000145	2016-11	0
7332963000131	2016-07	0
12477114000106	2016-08	0
1723083000100	2016-10	1
21240107000187	2017-05	0
91540351000140	2016-09	0
7569958000147	2017-03	0
10449557000168	2016-10	0
26436700000117	2016-09	0
68627181000114	2017-02	0
22969617000152	2017-04	0
11120779000103	2017-01	0
5843140000145	2016-11	0
25157185000173	2016-09	0
5938315000106	2016-11	0
12920632000152	2016-11	0
4948015000137	2016-10	0
3069388000175	2016-10	1
22663471000112	2017-03	0
959867000179	2017-06	0
4851245000183	2016-07	1
7594000000106	2017-06	0
16605431000111	2016-12	0
18725823000140	2017-02	0
15163011000160	2017-01	1
52224656000191	2016-08	0
18870365000132	2016-12	0
25535375000187	2016-10	0
11471996000130	2017-01	0
3243914000171	2016-09	0
13334538000184	2017-01	0
20591378000114	2016-11	0
7671198000184	2017-01	0
2567094000100	2017-01	0
21990017000103	2016-08	0
5145076000129	2017-06	0
6901867000102	2016-11	0
7580744000171	2017-04	0
17966750000115	2017-02	0
20132789000141	2016-08	0
22890377000104	2016-12	1
5162426000165	2017-02	0
26325028000192	2017-03	1
11509784000102	2016-08	0
26792083000192	2017-06	0
10993528000162	2017-01	0
10368906000117	2017-05	0
60705000102	2017-03	0
19809453000191	2016-11	1
10353194000162	2017-05	0
8013573000161	2017-04	0
15119157000108	2016-07	0
9364152000148	2016-11	0
94952512000100	2017-02	1
75699330000116	2016-12	0
24772392000175	2017-05	0
4657087000125	2017-02	1
10851214000125	2016-10	0
14085481000190	2016-11	0
1477369000152	2017-02	0
2783401000190	2016-10	0
14071267000184	2016-07	0
24449484000119	2016-12	0
1421823000153	2016-11	1
72171267000152	2016-10	0
6993726000159	2017-01	0
18500951000195	2017-02	0
18824814000106	2017-01	0
10740619000196	2017-03	0
11163476000160	2017-05	0
11543615000180	2016-12	0
15349777000133	2016-08	0
10851154000140	2016-07	0
96187182000120	2017-02	0
8026714000180	2016-09	0
10576994000142	2016-10	0
37994878000108	2016-08	0
9238628000102	2016-08	0
1456767000192	2017-04	0
23254656000136	2016-08	0
7017444000189	2016-08	0
3562538000188	2016-12	0
7573279000141	2016-12	1
10482572000108	2017-04	1
14675063000152	2016-08	0
23158265000118	2017-02	0
23466137000131	2016-12	0
16624796000193	2016-11	0
183479000149	2017-04	0
21507030000169	2017-02	0
7243581000131	2016-08	0
11052814000196	2016-08	0
7847364000150	2017-02	0
13750907000110	2017-04	1
6300764000189	2017-01	0
56190994000100	2017-01	0
23551504000103	2016-09	0
5982701000197	2017-01	1
24681881000383	2017-05	0
21264321000173	2017-02	0
3089657000165	2016-10	0
11370927000130	2016-07	0
1985900000106	2017-02	0
19828848000131	2016-11	0
425398000108	2016-12	0
18813341000141	2016-09	0
28827806000177	2016-11	0
11072090000142	2017-05	0
25999692000154	2016-09	0
14817364000173	2017-01	0
19385598000102	2017-03	0
8784625000101	2016-10	0
20396856000135	2016-10	0
17973818000193	2017-05	0
12904089000108	2016-12	0
11474161000133	2016-08	0
13393642000140	2016-08	0
3651681000146	2016-10	0
19713832000183	2017-03	0
21572494000159	2016-09	0
12625944000133	2016-11	0
22386133000180	2016-07	0
23154280000198	2016-08	0
26344194000136	2016-10	0
16698361000193	2016-10	0
26257110000127	2017-03	0
22871548000140	2016-09	0
22456993000143	2017-03	0
7214431000108	2016-08	0
4381813000120	2017-05	0
56108335000182	2016-09	0
16886744000195	2017-05	1
5256438000159	2016-12	0
17262407000190	2017-02	0
10347830000143	2017-04	0
11564093000101	2017-05	0
15003719000153	2016-09	0
13302573000111	2017-04	0
48164172000127	2017-02	1
6224864000173	2017-05	0
7409328000105	2016-12	0
10368007000114	2017-02	0
3867914000142	2016-11	0
1873283000149	2016-07	0
9256833000192	2017-02	0
26814399000138	2016-12	0
38961223000198	2017-04	0
22124537000104	2016-10	0
10411018000130	2016-08	0
20009361000106	2016-10	0
18466247000163	2016-10	0
4070234000166	2016-09	0
1342499000188	2017-06	0
10842440000140	2016-07	0
4917755000106	2017-01	0
10870379000144	2017-06	0
7758604000140	2017-01	0
23793328000108	2017-06	0
9435220000112	2017-05	0
5510352000100	2016-10	1
13519304000101	2016-10	0
18361602000130	2017-04	0
24845456000110	2017-03	0
22578809000138	2017-04	0
17118278000160	2016-08	1
6355095000304	2016-12	0
24760364000138	2016-09	0
383092000136	2017-03	0
13354431000106	2016-10	0
20911308000104	2016-07	0
8946256000106	2016-07	0
22174160000190	2017-03	0
78586617000128	2017-04	0
10352439000137	2016-11	0
21188765000177	2016-12	0
18392672000155	2016-11	0
23647807000116	2017-02	0
52162419000143	2016-12	0
4998030000190	2016-08	0
13984025000119	2017-06	0
17311202000157	2017-02	0
12347719000182	2017-05	0
13390769000105	2016-11	0
12444740000104	2017-03	0
50122381000150	2016-09	1
17615015000167	2016-08	0
4957699000133	2017-05	0
27721265000135	2016-08	0
17430962000183	2016-12	0
5355290000100	2016-11	0
12697481000115	2016-08	0
5598252000188	2016-10	0
19570300000134	2016-12	0
3954292000190	2017-05	0
17193290000130	2017-04	0
19231550000140	2016-09	0
6862691000119	2016-09	0
56527062000100	2017-06	0
15370908000164	2016-09	1
8864560000104	2016-12	0
18911814000143	2017-02	0
8382989000157	2016-11	0
267331000192	2017-01	0
11056672000135	2017-03	0
85515351000198	2017-05	0
24155373000108	2016-09	0
1389023000100	2017-04	0
6453000125	2017-02	0
21987914000168	2016-08	0
20696528000154	2016-12	0
22016922000120	2017-05	0
1840076000198	2016-12	0
2797210000188	2016-11	0
15224252000171	2016-09	0
7476254000120	2016-09	0
48555601000197	2017-06	0
26080948000198	2017-05	0
25042371000167	2016-08	0
73640997000118	2016-12	0
8352637000159	2016-11	0
26042398000112	2017-03	0
24006683000152	2017-01	0
8057906000154	2016-12	0
23806611000127	2017-03	0
23738555000130	2016-07	0
8202709000181	2016-08	0
19980643000177	2017-01	0
7462262000117	2016-09	0
5120542000111	2016-11	0
5935292000178	2016-11	0
24656887000139	2017-01	0
20643701000156	2016-12	0
3296053000190	2016-12	0
8468674000127	2016-12	0
24488514000104	2017-06	1
26476710000186	2017-05	0
73273583000106	2017-02	0
3718170000285	2016-09	0
13321411000120	2017-05	0
19811024000159	2017-01	0
16505818000104	2016-10	1
1494754000108	2017-02	0
3078576000160	2016-12	0
8626984000122	2016-12	1
4287289000122	2016-08	0
20522961000173	2016-10	0
14670557000144	2017-04	0
1877779000190	2016-07	0
41685314000152	2017-01	0
8004826000130	2016-12	1
1111288000134	2017-05	0
24789598000108	2017-06	0
13311988000151	2017-05	0
13481460000120	2017-03	0
73985541000190	2016-12	0
3841169000162	2016-08	0
4490125000106	2017-02	0
69958817000173	2017-05	0
11342916000146	2017-02	0
12245611000189	2017-05	0
17190116000133	2017-05	0
58189523000108	2016-12	0
23636219000187	2016-08	0
15282691000130	2016-08	0
4442060000204	2016-09	1
24426190000171	2017-03	1
7928454000176	2016-08	1
5415540000150	2016-12	0
8002728000164	2017-04	0
49712847000198	2017-03	0
25288831000131	2017-04	0
23058668000195	2016-08	0
65354995000134	2017-05	0
13842805000124	2017-01	1
2773771000147	2017-02	0
21450070000111	2017-01	0
1865796000108	2017-01	0
18236165000122	2017-04	0
21824435000120	2017-05	0
11198455000180	2017-05	1
53459954000123	2016-09	0
66536632000182	2016-08	0
17226603000109	2016-11	0
27549919000195	2017-01	0
51369734000183	2016-10	0
24929702000112	2016-10	0
7727549000121	2016-09	0
78553880000110	2017-05	0
46566261000174	2017-02	0
14261851000100	2016-11	0
8103025000122	2016-10	0
26754789000160	2016-08	1
68403039000193	2017-03	0
7872614000102	2016-10	0
9814303000112	2016-12	0
20990464000108	2017-05	0
26400650000118	2017-04	0
10686123000181	2016-11	0
2326477000197	2017-03	0
5628596000192	2017-01	0
36494102000158	2017-03	0
5651354000110	2016-10	0
26353571000101	2017-01	0
7249230000138	2016-09	0
74764119000177	2017-02	0
26077825000106	2016-12	0
3525787000101	2016-09	0
23671375000189	2016-08	0
2787685000193	2017-03	0
14776057000191	2016-12	0
24008115000190	2016-09	0
10462156000148	2017-02	0
13180148000105	2017-06	0
11190011000106	2017-06	0
67540641000100	2017-05	0
20703712000184	2017-06	0
1491774000125	2017-06	0
21404266000170	2017-03	0
2794190000191	2017-02	0
45535747000182	2016-12	1
20590803000150	2017-04	0
15595675000106	2016-10	0
7095351000172	2017-05	0
20687829000111	2017-03	0
1898108000106	2016-07	0
14449087000193	2016-10	0
2113286000147	2017-01	1
3985705000101	2017-01	0
17210124000102	2017-06	0
7621282000193	2017-05	0
23741717000190	2016-10	0
4029282000100	2017-02	0
7971301000101	2017-03	0
8175890000184	2016-08	0
16917830000118	2016-09	0
19090599000120	2016-08	0
3289000100	2017-04	0
24492821000150	2017-02	0
23999464000159	2017-02	0
11377379000170	2016-08	0
25968878000146	2017-06	0
97425797000100	2016-11	0
18818515000169	2016-09	0
17668243000103	2017-04	0
80725294000158	2016-08	0
45469756000112	2016-10	0
12384247000138	2017-02	0
34260638000183	2017-05	0
4187402000106	2016-09	0
2417841000124	2016-10	0
8746707000153	2017-02	0
19625157000130	2017-06	0
24901458000180	2017-05	0
13769365000127	2016-10	1
25025191000177	2016-12	0
10846656000183	2017-01	0
11830332000110	2017-01	0
11848751000189	2016-11	0
17194294000132	2016-08	0
784394000116	2016-12	0
24365509000104	2017-03	0
10140913000167	2017-03	1
26063962000183	2017-05	1
11955533000143	2017-04	0
14219093000154	2017-05	0
8605934000169	2017-01	0
3437786000105	2016-11	1
19181666000111	2017-01	0
19193445000163	2016-10	0
7635545000113	2016-08	0
8939355000152	2016-10	0
27331158000109	2016-10	0
3055234000124	2016-12	1
22089855000173	2017-02	0
12143869000174	2017-06	0
27073728000108	2017-04	0
15364710000178	2017-03	0
8508545000115	2016-11	0
25054365000120	2016-08	0
58958463000140	2017-04	1
15515311000160	2016-08	1
19198694000141	2017-03	1
8856220000123	2016-11	0
27592646000161	2017-03	0
26310567000158	2017-06	0
47469994000153	2017-01	0
21877919000138	2016-08	0
21853074000140	2016-10	0
275257000156	2016-09	0
14573409000101	2016-10	0
91508432000163	2017-02	0
24433247000160	2016-08	0
29560620000167	2016-10	0
25045203000125	2016-10	0
23770567000142	2016-09	1
11026601000190	2017-02	0
15549625000184	2017-01	0
3001331000134	2017-05	0
25511783000107	2016-09	0
147726000151	2016-11	0
9559278000178	2016-08	0
61836417000183	2016-08	0
93977973000166	2016-08	0
11176361000100	2016-12	0
11086224000184	2016-12	0
29104130000156	2017-03	0
80390404000178	2017-02	0
1689580000139	2016-11	0
27413779000123	2017-03	0
63643191000120	2016-12	0
12846635000193	2017-01	0
48052641000116	2017-03	0
89524789000193	2017-01	0
2620499000165	2016-10	0
1534489000144	2017-06	0
71510390000198	2016-10	0
21052970000100	2016-08	1
6922237000106	2016-08	0
18834009000163	2017-01	0
15629598000150	2017-02	0
19662586000188	2016-08	0
65221749000104	2016-10	0
2075715000139	2016-09	1
8809528000118	2017-03	0
8688138000137	2017-05	0
21409459000113	2016-11	0
17945933000154	2016-09	0
8826622000185	2016-12	0
16464812000128	2017-03	0
3495543000115	2017-06	0
12093031000113	2016-08	0
8512905000152	2017-05	0
20230007000107	2016-11	0
12262040000190	2016-09	0
7301582000195	2016-08	0
18123522000146	2016-08	0
10562401000199	2017-04	0
9535928000145	2016-08	0
11135412000155	2016-10	0
67077792000173	2016-10	0
21239806000107	2017-04	0
12265216000168	2016-11	1
27634302000178	2017-06	0
71031736000175	2016-08	0
42613489000117	2016-10	0
17171826000116	2016-09	0
32710279000193	2017-02	0
19494740000150	2016-09	0
13133738000179	2017-04	0
13829303000163	2017-06	0
2214460000148	2016-12	0
15507356000193	2017-04	0
18933234000157	2017-02	0
22257503000180	2017-01	0
18978252000155	2017-04	1
22132514000133	2016-09	0
17992297000111	2016-07	0
17782743000163	2017-03	0
2942406000119	2017-02	1
5770774000115	2016-12	0
11312129000151	2016-09	0
10545330000116	2016-12	0
17285896000103	2017-03	0
4036823000128	2017-01	0
16650366000146	2017-02	0
14958351000114	2017-04	0
22550537000168	2016-12	0
60828290000198	2016-08	0
22149598000118	2017-03	1
5690346000182	2016-10	0
4186873000191	2016-09	0
73717522000182	2016-12	0
25316776000146	2017-04	0
374539000100	2016-10	0
17695662000126	2016-10	1
14601382000113	2016-12	0
26647726000104	2016-09	0
22963116000169	2017-04	0
2411253000183	2016-08	0
10857350000122	2017-03	0
4072850000156	2017-04	1
14203283000183	2017-01	0
11335495000126	2017-03	0
34201723000170	2016-08	0
6237552000102	2017-04	0
56505589000134	2017-02	0
4118539000109	2017-01	0
5872836000108	2016-08	0
4732598000164	2016-10	0
8167027000185	2016-11	0
5096297000154	2017-06	0
43482041000174	2016-09	0
25016801000176	2017-06	0
13928822000189	2017-01	1
18695740000155	2017-01	0
17813398000188	2016-08	0
14023229000156	2017-05	0
9358289000190	2017-01	0
4345086000145	2017-02	0
26912723000150	2016-12	0
19159059000155	2017-04	1
10216672000192	2016-10	0
3080877000128	2016-07	0
612043000128	2017-06	0
14465139000115	2017-05	0
15596606000109	2017-03	1
6326815000141	2017-03	0
8930530000140	2017-05	0
16715480000107	2016-12	1
5523564000122	2016-12	0
12320394000144	2017-01	0
14905938000165	2016-12	0
17775169000116	2016-11	0
15183250000181	2016-11	0
9492978000192	2016-08	0
67057315000146	2016-11	0
11818424000184	2017-04	0
15768600000171	2017-05	0
5257835000145	2017-05	0
7356376000182	2016-11	1
9133999000111	2016-08	0
4330000155	2016-10	0
24585048000177	2017-01	0
1146962000116	2016-11	1
3767584000113	2017-05	0
10631348000130	2016-12	0
5915456000103	2017-01	0
21270261000100	2016-12	0
7027715000187	2016-10	0
1607953000185	2016-11	0
26946239000142	2017-04	0
300306000163	2017-06	0
6024789000105	2017-06	0
26866374000188	2016-08	1
33105503000180	2017-03	0
17037995000168	2016-10	0
40421943000102	2016-07	0
53911079000179	2016-09	0
11415737000191	2016-07	0
14069751000179	2016-10	1
9376388000102	2016-09	0
9379530000167	2017-02	0
13123624000148	2017-01	1
23376896000103	2017-05	0
19310200000179	2016-08	0
9483386000104	2016-08	0
3776524000167	2016-11	0
25221610000146	2017-03	0
13466021000149	2016-11	0
20585509000150	2016-08	0
9319616000102	2016-12	0
18073882000180	2016-10	0
14203549000198	2016-11	0
50318518000146	2017-01	0
13122657000173	2016-12	1
14403093000100	2017-05	0
10679908000127	2016-10	0
24971808000184	2017-01	1
6086448000156	2017-02	0
6299695000130	2016-10	0
94058369000107	2016-07	0
13825680000124	2016-08	1
24618880000122	2016-11	0
13274760000139	2017-01	0
8837725000140	2017-02	0
7416904000141	2017-03	0
21705641000111	2016-09	0
4092536000135	2016-12	0
22933710000107	2016-11	0
18129285000120	2017-04	0
60220910000101	2017-03	0
9321931000166	2017-02	0
21215203000175	2016-10	0
22394055000166	2017-05	0
25061977000140	2016-10	1
1327414000192	2017-02	0
96808357000170	2017-06	0
12054387000148	2017-02	0
5336082000163	2017-02	0
11331243000129	2016-09	0
7571719000121	2017-02	0
60199940000183	2017-01	0
4149637000103	2016-09	0
68213719000144	2017-06	0
35040799000124	2017-04	0
28094878000152	2016-12	0
19723715000109	2017-04	0
9014771000102	2016-12	0
8714521000112	2017-05	1
19561402000193	2016-07	0
8471707000198	2017-04	0
8517222000198	2016-11	1
10638965000168	2016-11	0
23371048000101	2016-09	0
7067781000180	2016-08	0
163986000110	2017-03	0
54028014000142	2017-02	0
21567315000195	2016-09	1
1111951000109	2016-08	0
8151088000154	2016-09	0
17616185000166	2017-04	0
94361458000110	2016-11	0
15281731000120	2016-12	1
36355790000175	2017-04	0
17550015000126	2016-08	0
7965820000167	2017-03	0
9085207000180	2017-05	0
10831216000152	2017-01	0
51965622000195	2017-03	0
7485008000134	2017-04	0
20525116000151	2017-03	0
22404997000188	2016-12	1
7625555000178	2016-10	0
8334986000148	2017-04	0
20035031000195	2017-04	0
9049442000105	2017-04	0
10348509000183	2016-12	0
8111454000141	2017-06	0
25350069000176	2017-02	1
11956988000183	2016-12	0
19738501000106	2017-01	0
14330029000146	2016-09	0
1848471000117	2016-10	0
5921786000101	2017-05	0
5954380000117	2016-12	0
16882008000169	2017-01	0
33071408000103	2017-03	0
17471728000102	2016-08	0
8256444000102	2016-07	0
16751777000128	2016-12	0
11079952000169	2016-09	0
7426588000431	2016-08	1
27058687000172	2016-10	0
13311100000180	2016-08	1
7653647000161	2016-11	0
7547687000129	2016-08	0
3885467000154	2017-06	0
2832774000104	2016-11	0
9109738000166	2016-12	0
10371336000114	2017-02	0
83305235000119	2016-12	0
73826877000100	2017-01	0
13658482000113	2016-07	0
8320358000103	2017-05	0
9124162000106	2016-11	0
3665257000150	2017-02	0
8580568000130	2016-09	0
11319119000148	2016-07	0
22043958000100	2017-02	0
13265472000118	2016-09	0
15722171000100	2017-04	0
21156556000141	2016-09	0
2816873000100	2016-09	0
9455043000136	2017-04	0
21054525000180	2016-12	1
9012849000150	2017-04	0
21215102000102	2017-05	0
16751541000191	2016-12	0
17594000143	2017-02	0
14026654000107	2017-04	0
8277425000154	2017-04	1
20328853000164	2017-01	0
7361068000145	2017-05	1
4389147000176	2016-08	0
23860993000177	2016-10	0
18569216000138	2017-03	0
7567336000180	2017-02	0
9008326000130	2016-10	0
24995696000100	2016-10	0
12230529000180	2016-08	0
5377139000172	2017-01	0
43554252000175	2017-03	0
6942321000191	2017-03	0
17781461000141	2017-04	0
4707207000151	2017-02	0
10753653000103	2017-05	0
23856709000199	2016-08	0
941501000172	2017-03	0
9486914000189	2016-09	0
24504901000189	2016-09	0
19247447000198	2016-08	0
12789420000188	2016-10	0
4727881000106	2016-09	0
87433090000192	2016-10	0
9318088000169	2016-07	0
24197172000165	2017-02	0
17106876000110	2017-02	0
4302872000165	2017-04	0
3507947000181	2016-07	0
12400072000105	2016-10	0
85058790000119	2016-08	0
24359362000131	2016-12	0
74397175000110	2017-05	0
896998000154	2016-10	0
780538000166	2017-05	0
12076358000187	2016-07	0
33216003000116	2017-01	0
9189840000119	2017-03	1
22966728000105	2016-12	1
16710038000198	2017-04	0
13911583000154	2017-03	0
96583455000156	2017-06	0
503355000101	2016-12	0
15721155000194	2017-06	0
4507217000143	2016-12	1
15323919000193	2016-10	0
18622736000167	2016-11	1
16990509000169	2017-06	0
10197651000177	2016-11	0
19043214000173	2017-05	0
654093000178	2017-05	0
7379036000177	2017-03	0
26006443000183	2017-01	0
5836722000102	2016-10	0
2825501000132	2016-11	0
20931216000188	2017-02	0
212396000130	2016-11	0
907785000180	2017-02	0
15530036000154	2017-04	1
20957991000102	2017-04	0
14960373000119	2016-07	0
6215531000188	2016-08	0
26151543000101	2017-05	1
65535502000162	2016-12	0
983864000170	2017-01	0
64598055000128	2017-03	1
19871454000166	2016-08	1
5366385000129	2017-03	0
1763723000105	2017-04	0
21004335000158	2017-01	0
22910091000135	2017-03	0
20835680000170	2017-05	0
4607760000112	2017-05	0
21506549000122	2017-03	0
8408947000148	2016-09	0
21598576000172	2017-01	0
30723746000194	2017-06	0
778422000192	2016-11	0
6652450000145	2017-03	0
847051000234	2016-09	0
22862229000410	2017-02	0
15985542000138	2016-12	0
20961820000157	2016-12	0
6946811000166	2017-03	1
19552806000110	2017-02	0
21453087000122	2016-12	0
26528564000195	2016-11	0
7913911000159	2016-12	0
9223666000183	2016-11	0
9530520000180	2016-12	0
22335151000133	2016-07	0
7094974000120	2016-09	0
3639014000148	2017-01	0
7671856000138	2017-06	0
25246886000189	2017-04	0
18813886000158	2016-07	0
13915220000197	2016-11	0
48917702000160	2017-02	0
8662337000176	2016-07	0
26399101000170	2016-10	0
10477204000171	2016-08	0
60724606000100	2017-01	0
21888097000190	2016-11	1
33253519000130	2016-11	0
18818122000155	2016-10	0
7148977000108	2017-01	0
13363608000122	2017-02	0
5992291000165	2016-11	0
21986264000136	2016-11	0
215617000205	2016-09	0
62654074000107	2017-03	0
24484772000104	2017-02	0
6056480000199	2017-04	0
24506794000128	2017-02	0
9020805000171	2016-09	1
679476000109	2016-08	0
22597609000122	2016-09	0
17980901000190	2016-11	0
6959413000184	2017-05	0
10825475000170	2017-01	0
5847602000100	2016-07	0
13268300000106	2017-02	0
10478015000113	2017-02	1
86728102000143	2017-05	0
19256584000199	2016-09	1
7862203000136	2016-08	0
21853868000104	2017-06	0
11114082000111	2016-09	0
58369174000106	2017-03	1
41828849000135	2017-06	0
17715333000108	2017-01	0
15530891000165	2017-03	0
10814474000120	2016-12	0
10617820000180	2017-02	0
8471280000128	2017-02	1
59708776000103	2016-09	0
20978527000100	2016-12	0
22832751000107	2016-10	1
22258840000272	2017-05	0
17991474000145	2016-09	0
24936087000171	2017-05	0
4574835000106	2017-02	0
4712582000190	2017-04	0
19090589000194	2016-08	0
14521615000178	2017-05	0
19826399000192	2017-04	0
75812388000124	2017-03	0
4813300000140	2016-09	0
15449680000100	2016-10	0
18549049000163	2016-11	1
16620455000140	2017-04	0
13418614000130	2016-07	0
139410000118	2016-08	0
19969075000103	2016-12	0
23358018000165	2016-10	0
15262412000258	2017-02	0
4427398000106	2016-09	0
24403498000100	2017-06	0
6235277000180	2017-02	0
23455288000194	2017-02	0
57935538000105	2017-01	0
10852647000103	2017-04	0
23853464000146	2016-09	1
24572805000178	2017-03	1
61312393000163	2016-09	0
61648440000144	2017-02	0
2255505000122	2017-01	0
21992207000160	2016-12	0
25193945000106	2016-11	0
10858427000189	2016-10	0
33020520000115	2016-12	0
14470279000181	2017-04	0
22408830000195	2016-11	1
14286937000180	2016-07	0
9024204000137	2017-05	0
10463534000108	2016-12	0
87216941000145	2016-08	0
22723132000184	2017-05	0
20256960000124	2017-05	0
81564726000159	2017-01	0
12105983000100	2017-06	0
22439342000145	2017-05	0
7933579000194	2016-12	0
19434400000133	2017-04	0
23340991000157	2017-02	0
23201295000160	2017-01	0
16874994000105	2016-09	0
10954995000183	2016-09	0
19321851000164	2016-11	0
7140117000110	2016-08	0
25626987000185	2017-03	0
11383248000367	2016-07	0
5392912000170	2017-04	0
65470379000149	2017-01	0
18369177000125	2016-08	0
18813005000107	2016-12	1
67473652000114	2016-10	0
17838923000110	2016-11	0
25024470000116	2016-11	0
10767236000101	2017-04	0
10814731000124	2016-11	0
24772405000106	2017-01	1
24778154000177	2016-09	1
18777841000175	2017-02	0
25317635000148	2016-12	1
4220256000165	2017-05	0
21767479000166	2017-05	0
52740263000130	2016-11	0
4017308000281	2017-02	0
916208000155	2016-10	0
24062899000135	2017-04	1
1226131000154	2017-01	0
1563559000192	2016-09	0
23235553000129	2016-08	0
26454758000193	2016-12	0
11243872000105	2017-06	0
11380426000134	2016-12	0
26507120000173	2016-09	0
17471416000190	2016-09	1
13126932000127	2016-10	0
24092948000182	2017-03	0
17071854000161	2016-10	1
9374118000154	2016-07	0
1222546000150	2016-10	1
21265201000190	2017-05	1
3428354000120	2017-04	0
4997712000188	2016-09	0
2740465000104	2017-03	0
5216243000185	2016-12	0
65544504000118	2017-02	0
64194400000168	2016-09	1
7102424000106	2016-12	0
11267640000189	2016-07	0
116798000131	2017-01	0
1550837000177	2016-08	0
20972330000156	2017-05	0
16910182000178	2016-12	0
12741113000127	2016-12	0
22687587000191	2017-06	0
54030580000199	2017-01	0
9032414000177	2017-01	0
24660577000198	2017-05	0
17471959000108	2016-09	0
7657560000162	2017-04	0
11092045000150	2016-08	0
